TestId,Date,Athlete Code,Stage,L|R Peak Force,L|R Avg. Force
mQ8NIGLyFdSvztIMUHRV,10/17/2023,MFB023,Braking,11.2732,4.306
PDy0c181sgIYzKdfMIvU,10/17/2023,MFB023,Braking,9.9133,-0.2066
4uc9CVOvs8aMrmPSB2jt,10/10/2023,MFB023,Braking,4.6048,-3.059
eVzxUn4vZEdDOU1yhX0M,10/10/2023,MFB023,Braking,28.506,-1.1461
lQnkTZYmNT9P8YcSX6bA,10/3/2023,MFB023,Braking,4.9224,-0.413
Z13aGp2KXnswoikk7Hth,10/3/2023,MFB023,Braking,10.0861,-4.9918
4QpC83gaJPzVMFIpC9xU,9/26/2023,MFB023,Braking,1.0624,-11.081
fHkHytANTt1pVa9sMzem,9/26/2023,MFB023,Braking,-1.9504,-6.8936
42N5jYnjY8PrM2sRSijc,9/19/2023,MFB023,Braking,2.7967,-7.1656
yoRxtKTMwxAY0dlmUuVd,9/19/2023,MFB023,Braking,-0.7376,-18.2998
PNies6I7QPUuB9cr4XEL,9/12/2023,MFB023,Braking,1.0129,-13.0067
3AhziKZ7NJCjSlWaIus2,9/12/2023,MFB023,Braking,-3.9393,-10.5553
KdJ7D3wretsaSaVnvXRG,8/29/2023,MFB023,Braking,-7.7519,-17.2208
L1qZOAvtdohItR9VbvBs,8/29/2023,MFB023,Braking,-0.274,-6.7839
tbmQd1jkh1zpBOrB3tzZ,8/29/2023,MFB023,Braking,-0.5512,-14.1913
VXDfT5wkzSJhKtYhAH6n,10/17/2023,MFB024,Braking,-7.9348,-12.7816
8mNbbf80yOJdeZKMywZP,10/17/2023,MFB024,Braking,-2.2753,-10.3809
Bv0CCMu5CiNejmvvz5M2,10/10/2023,MFB024,Braking,-6.0282,-8.3321
1Fu3U1kwd4jfSSeY4WaH,10/10/2023,MFB024,Braking,-11.3085,-14.3224
Bkvi2fGON6eFwqDzhFB7,10/3/2023,MFB024,Braking,-3.8933,-12.7975
JsgitHtLPQqb4qTpafm4,10/3/2023,MFB024,Braking,-6.0325,-12.3036
2Ig0IAEnwYH9zi2qUGl0,9/26/2023,MFB024,Braking,-4.6409,-10.5675
5C9xrm2iKywYH9guSqYr,9/26/2023,MFB024,Braking,-11.1797,-14.3439
X7suHpa6Wu8T24yzKQin,9/19/2023,MFB024,Braking,-5.0351,-11.762
4MCSK7exF0AvohpyemKM,9/19/2023,MFB024,Braking,-4.7562,-11.5465
SRc523L0v32CT4PSMfgd,9/12/2023,MFB024,Braking,-3.9859,-10.675
Nxf4TFZL1qzHWwXFU1wt,9/12/2023,MFB024,Braking,-6.326,-9.9101
yIwCxgwkqO1OiwhRbTwx,8/29/2023,MFB024,Braking,-3.3565,-1.334
1a4bD0Qmiy7eLlA7SZmI,8/29/2023,MFB024,Braking,-2.786,-5.6034
StyxGjusRlhTqKDUrhbA,8/29/2023,MFB024,Braking,-1.5193,-8.0694
vSGQW3iVulNfaacd1ePx,10/17/2023,MFB025,Braking,5.4212,8.462
xaMpq18MZP0nJjaYKM2Y,10/17/2023,MFB025,Braking,3.5714,8.002
QsL98Yt7HSICAyOumct1,10/10/2023,MFB025,Braking,6.045,10.4179
1ygC9UinwRh9yaNsUcmj,10/10/2023,MFB025,Braking,6.8237,8.5816
1EJX4nkijtM4G10MbPQ2,10/3/2023,MFB025,Braking,6.1099,0.9116
9KAf5am7gjYFIu0hr1TQ,10/3/2023,MFB025,Braking,3.7424,6.977
8ABpfm7xZwIL179v0HuZ,9/26/2023,MFB025,Braking,3.218,3.9205
a5moY8RpFJxZUrYIvevh,9/26/2023,MFB025,Braking,-0.3724,3.975
Jeh3isN1Lfhi4ZkTdXFs,9/19/2023,MFB025,Braking,2.445,4.316
ll7iZOxnpdNXYpPaKhfO,9/19/2023,MFB025,Braking,7.988,2.5156
C7Rrf7YK3rUtChWemnM1,9/12/2023,MFB025,Braking,8.7889,9.96
mw9kMQGbW8bbzhOg9fto,9/12/2023,MFB025,Braking,9.6161,12.8634
DLXxnyoh3xnfX9UX8ZS1,8/29/2023,MFB025,Braking,7.7622,8.7341
bdKdpXaHkxkhKEQaq8eY,8/29/2023,MFB025,Braking,6.5118,9.1974
IOShVIMdx10Xa1czv307,8/29/2023,MFB025,Braking,9.2679,9.8591
euBX4ezH22OB2FRhAnh4,10/17/2023,MFB026,Braking,4.9556,6.9294
zX9RLSEpQomemRi6ZQV0,10/17/2023,MFB026,Braking,5.0727,7.4159
glFIzmkH2BjmfK0YppIC,10/10/2023,MFB026,Braking,5.3584,8.4199
Ezl15yw5Y0IKlnolEoid,10/10/2023,MFB026,Braking,7.1038,10.573
6ucSUbzTw2vFUWftUuEW,10/3/2023,MFB026,Braking,6.9817,13.8054
10ud2BLSa3XQ3An7MUsD,10/3/2023,MFB026,Braking,3.2421,-1.3022
TpGi2WBvDWEvn0yrTVDj,9/26/2023,MFB026,Braking,4.5239,6.9113
5Q2ioTNBn48A9SwVcCYM,9/26/2023,MFB026,Braking,3.4184,8.6495
keViFL5HKRbhlAJkC3D8,9/19/2023,MFB026,Braking,11.6003,16.6796
AMXEjNBNQFVCzUv5P7w9,9/19/2023,MFB026,Braking,5.7996,11.2016
QKMHagJOALf0CcutwWza,9/12/2023,MFB026,Braking,7.1519,7.3057
2zhJDpbQ3ZxLMMN0nhFX,9/12/2023,MFB026,Braking,12.7234,10.3851
IZMPHv6IIH75rpjg4Ird,8/29/2023,MFB026,Braking,9.8963,15.1021
0G48PRelsI98bHxWDQgK,8/29/2023,MFB026,Braking,11.73,10.1759
zisK1PZrfkEiP23u5htP,8/29/2023,MFB026,Braking,12.0205,8.1099
rEaU9ID4uruiyhbL8EFe,10/17/2023,MFB027,Braking,1.4646,1.7536
2fHq3xwIvscHIpiVDUUS,10/17/2023,MFB027,Braking,-3.4797,-9.2259
izQBngA0JRK4Bpx8HYrm,10/10/2023,MFB027,Braking,-0.6501,-1.2074
7L22HebKyXP3TmjxJ2Fg,10/10/2023,MFB027,Braking,-3.295,-3.3899
jYgYX1IkdwgUjgszjRJ2,10/3/2023,MFB027,Braking,-0.117,-2.6137
jVf5zqLg8cIoiYzDuqlO,10/3/2023,MFB027,Braking,-2.1294,-5.767
wsbUgkT6Gf25TVjqCgU0,9/26/2023,MFB027,Braking,-3.3898,-5.3095
BimAXtG17LDi7gTGyrON,9/26/2023,MFB027,Braking,-2.3256,-7.1084
wir6WOD0baLVjh8OHsFj,9/19/2023,MFB027,Braking,0.0797,1.6631
Y1s2cEIajDhQA1S33mHD,9/19/2023,MFB027,Braking,-4.6946,-12.9659
UYxUnowayYc8Q1GbZVbB,9/12/2023,MFB027,Braking,0.5413,2.5054
jzhgYeAgF0zNhUk14gWP,9/12/2023,MFB027,Braking,-1.9208,-3.3808
lIOwQnuBnY0gjn7THhNG,8/29/2023,MFB027,Braking,-1.0889,9.8623
E7S0vz4oFlitc4NvD2pN,8/29/2023,MFB027,Braking,-2.442,-0.4095
LebgqIJP2tF4waiVS9Km,8/29/2023,MFB027,Braking,2.8645,5.8342
0NIead0ZjvoK6631KEaO,10/17/2023,MFB028,Braking,6.6412,1.1469
zABEH8CgbUY6n4EJPlyt,10/17/2023,MFB028,Braking,3.7298,-8.6152
EfgPt76CgklWDCbQ8ALT,10/3/2023,MFB028,Braking,2.834,-1.2595
DV29UJPFJzoZI5IJBaLf,10/3/2023,MFB028,Braking,9.2381,0.1776
EvjrrIjSUylPop0IBC0I,9/26/2023,MFB028,Braking,-3.0275,-0.6595
URdjicokUbzkcFHxhLSD,9/26/2023,MFB028,Braking,3.7037,-5.8282
7qaw2cSs2MJhiRXTLmqs,9/19/2023,MFB028,Braking,-3.6735,-7.2478
b8dRIFiyhtzzLqdSKPGN,9/19/2023,MFB028,Braking,3.059,-1.7361
e4LPot15EcwbKtfPuAyA,9/12/2023,MFB028,Braking,4.3288,2.3025
KjHpQdOunWPtPGFBOjuG,9/12/2023,MFB028,Braking,-0.6114,-5.3583
34smEDHTjGdKFYGUxwjx,8/29/2023,MFB028,Braking,3.5135,-4.4106
Vkrt0tapz5hUPKlM8oRz,8/29/2023,MFB028,Braking,4.2142,0.4436
jvKutvWXdy9F4Z8Nq38J,8/29/2023,MFB028,Braking,9.0622,-0.8784
j6omt2i6CEcdYl9YBywr,10/17/2023,MFB029,Braking,10.035,3.5636
k7SiCQwlXQe8SHiDo51i,10/17/2023,MFB029,Braking,7.7509,5.801
jO5sTvErQvAWbBg21zYk,10/10/2023,MFB029,Braking,10.2857,7.0301
23wY2tLcUrGkpOAA7oK6,10/10/2023,MFB029,Braking,10.119,4.9696
knYjHzMIiLkgQmi668Zb,10/3/2023,MFB029,Braking,1.2191,-1.2589
2anHpY0yQS8L4ODuZW0v,10/3/2023,MFB029,Braking,5.7984,6.9569
PF1b0TkDJWL84CSIVaKd,9/26/2023,MFB029,Braking,4.3046,5.5815
xFcZoCjgZTmg9WPA4tjW,9/26/2023,MFB029,Braking,8.7484,4.7969
jVlL4oesTolKjTxGrn1a,9/19/2023,MFB029,Braking,-3.8197,-3.2701
Fl5RQhpgw6CWjv6xr76f,9/19/2023,MFB029,Braking,-0.3376,2.6141
mDaM7l2Nixpqp7aZnJLr,9/12/2023,MFB029,Braking,-2.3447,6.0593
794imsuP4eJzf6RB196w,9/12/2023,MFB029,Braking,2.5152,7.1904
vq5BdDsE6X8zH9pNNQgL,8/29/2023,MFB029,Braking,6.2462,6.6159
GVmETR2SyizqA0c4LjdZ,8/29/2023,MFB029,Braking,10.6264,10.1623
LCvaSByoPwTlG3Nc14dv,8/29/2023,MFB029,Braking,-0.1193,1.3092
Dzu0i49tXVAMIW8KpMTq,10/3/2023,MFB030,Braking,8.5324,14.7551
SUfAF9WPe6LShBOTup72,10/3/2023,MFB030,Braking,8.5868,2.4848
lvt6hxPRLtfeelJfc0C5,9/26/2023,MFB030,Braking,0.3549,0.7175
KIq6TOvOvksmKhIXjT1K,9/26/2023,MFB030,Braking,16.6974,28.4181
PyzJUvTHbt6ArR3rysLN,9/19/2023,MFB030,Braking,3.5019,-1.5133
8GZ1EK9yDLZbhsJdMMxK,9/19/2023,MFB030,Braking,-2.1429,-1.5419
kNKP7PNhgCQfF4369Mav,9/12/2023,MFB030,Braking,5.0958,10.2641
VdHMrNkG4qiCjmdqCmco,9/12/2023,MFB030,Braking,12.3466,15.1024
r18mIL6LUT7KVQMl6ql4,8/29/2023,MFB030,Braking,10.5818,9.1805
cKT6IUly3qY52XLzC5CT,8/29/2023,MFB030,Braking,5.8636,10.5896
6UPU53PiV1taoR2yC8ar,8/29/2023,MFB030,Braking,0.5034,-5.9377
qEKsYuuDcGF6riY1olCn,10/17/2023,MFB031,Braking,0.4378,1.6292
zzu53Gnm16GBllydtXrC,10/17/2023,MFB031,Braking,-1.4518,8.149
0hPOWGSfF7f6Hg9mWAu1,10/10/2023,MFB031,Braking,3.8937,6.629
wVlL1fu3uXOMIndharh8,10/10/2023,MFB031,Braking,-0.3742,4.5707
NMSF3q7PMWZye8Hvk2jF,10/3/2023,MFB031,Braking,0.5853,8.0047
3YORJQb5iEFzYQGfFajn,10/3/2023,MFB031,Braking,3.3023,11.3932
WKwD9trAXNsTorQ2LCaS,9/26/2023,MFB031,Braking,-0.1889,4.2637
IhJV64sTF3wjIpqAVi9n,9/26/2023,MFB031,Braking,2.0366,7.3601
lvdp9fa61b8DzUrVw9zW,9/19/2023,MFB031,Braking,-0.9033,5.356
x9bUwML7c3JP5wuVaAy3,9/19/2023,MFB031,Braking,7.1978,8.7643
p2DlAWZiXwtKSm4MMbpA,9/12/2023,MFB031,Braking,0.182,1.287
IX6bKTAhkKp1MDARcspQ,9/12/2023,MFB031,Braking,3.5208,2.8404
0jxKNCRWy1STdqy9SXad,8/29/2023,MFB031,Braking,5.0137,7.9999
Gd6TVN1QwB24uulq7FgB,8/29/2023,MFB031,Braking,-2.8354,0.1614
FfYmvdErSJtWfrb64VGv,8/29/2023,MFB031,Braking,2.9376,12.8247
uyaEWbeqvn176XTQtAMV,10/17/2023,MFB032,Braking,10.5291,12.9346
nJQgNBwpR6SuEKjQ6jw8,10/17/2023,MFB032,Braking,9.8083,11.5013
caeYqdo6bCNni5Jb49tC,10/10/2023,MFB032,Braking,10.6027,12.0089
nfL0akJm26tzJDbRXpph,10/10/2023,MFB032,Braking,6.9006,5.2944
Z6HzFWXhHOiKXaAPx0Wd,10/3/2023,MFB032,Braking,9.5671,12.4067
4Iacv8MY4Dal9JJGJGre,10/3/2023,MFB032,Braking,1.8082,11.0357
O7eEwCWDIuramGyLYWA7,9/26/2023,MFB032,Braking,12.9171,12.5641
WcuPgkvq8vNQLrK4mpgw,9/26/2023,MFB032,Braking,12.0867,9.7529
MvAH1YdtyETlsGrdKiac,9/19/2023,MFB032,Braking,8.3475,7.3735
alPaylE3yvU2BIl7RXfQ,9/19/2023,MFB032,Braking,7.7022,10.4511
AOz9tYPhhfcogDytOIuM,10/17/2023,MFB033,Braking,1.0848,-1.9766
xpF3dvRoh2xSelrwojGL,10/17/2023,MFB033,Braking,5.301,4.4615
eOe68N3dvzeu6MU7TTQA,10/10/2023,MFB033,Braking,5.5762,4.7057
ADo3P3AhC5V4PWCeeiRt,10/10/2023,MFB033,Braking,3.964,-2.4322
ogRiHNTz1r5HkEOpFjRt,10/3/2023,MFB033,Braking,7.188,5.4317
OPrwsYjd0YxVf1mwfYAM,10/3/2023,MFB033,Braking,9.4356,7.1022
aos9dmdaP5nkRq9TRgUb,9/26/2023,MFB033,Braking,-0.1107,-5.3369
Dwj96ZDuAHUAIfiy5al6,9/26/2023,MFB033,Braking,-2.996,-3.0611
HFQG8PMqwZFL4Vl1ptKn,9/19/2023,MFB033,Braking,2.9892,-1.3895
Sr205QYPsAL1dghnbjxl,9/19/2023,MFB033,Braking,1.0716,-4.7508
ZYNu1wgqu2zXdzhJa3RK,9/12/2023,MFB033,Braking,-0.1361,-0.3503
kB3UlEO5rRZD4xC9u7fK,9/12/2023,MFB033,Braking,-3.4142,-5.5218
jvY2m4YJdK7xRJTVgVEh,8/29/2023,MFB033,Braking,-1.1244,1.1257
TkxSXlaT07rgWZFGhfGC,8/29/2023,MFB033,Braking,-3.6872,-3.3313
7YJ1h4zGi6zsLLKHkGg4,8/29/2023,MFB033,Braking,-4.7424,-3.9583
UXg0Mc9z1U2KDLQ1XT4b,10/17/2023,MFB034,Braking,-0.0997,-1.4189
MX6y3Kb4HsnGXTBTqsZt,10/17/2023,MFB034,Braking,-1.6949,0.4721
OCqrclHtTdmN0hptm683,10/10/2023,MFB034,Braking,-2.2584,0.294
8rmFiX1uChsBovlSTEL8,10/10/2023,MFB034,Braking,-4.2563,2.51
VLXGVHiMw1lKvWy7wBPS,10/3/2023,MFB034,Braking,-0.0399,1.7014
Db3C5T0HK08Y1ncdPLLf,10/3/2023,MFB034,Braking,-0.6543,4.6275
Fi2z8fI8iIMwtBn0FScD,9/26/2023,MFB034,Braking,-5.3862,-2.6924
nQFBCxb3jC84RmcZfWsK,9/26/2023,MFB034,Braking,-8.4412,-3.4092
SizTuSlmViL7UpPHu9FH,9/19/2023,MFB034,Braking,2.742,3.956
5gu63bWtX5FJbMZzaaKm,9/19/2023,MFB034,Braking,-7.0946,-2.4812
27U68j5QJAB3ZdySB3KJ,9/12/2023,MFB034,Braking,0.8138,1.5164
qYDWni4qb5Sa0AudU8XJ,9/12/2023,MFB034,Braking,-11.7183,-2.2632
cykuAA8ZBJkL195etCdE,8/29/2023,MFB034,Braking,-11.691,-3.5285
i84Gs3sGwiOCbt7Zlmt1,8/29/2023,MFB034,Braking,-16.2051,-6.5808
Ednqadk2y5bUbo0z9rhT,8/29/2023,MFB034,Braking,-20.0682,-13.4646
aTMpbV0mdkWwWiITl7s3,10/17/2023,MFB035,Braking,-8.3436,-3.8174
dQZLPY4B9BjymGV0aseF,10/17/2023,MFB035,Braking,-3.5139,3.8863
WTdCoJfu3D92NJgtlGJd,10/10/2023,MFB035,Braking,-0.9228,1.4732
PxPaIQeaNl1MjdD0qOor,10/10/2023,MFB035,Braking,8.6375,19.8032
W36ognUklsjP8yEaOTbS,10/3/2023,MFB035,Braking,-0.2907,-4.1999
UEl10qxRwMvmj3416iaK,10/3/2023,MFB035,Braking,0.1264,4.169
owqtB7tg4Uo8gpziCoS9,9/26/2023,MFB035,Braking,1.0207,-6.2915
Ca9rS4qUTUuhpHjUJt7p,9/26/2023,MFB035,Braking,-3.7547,10.6989
jyv9qc6kfc73tn1VrjYG,9/19/2023,MFB035,Braking,-3.0556,-5.328
FQLD0oLrBprUSF99H8Nw,9/19/2023,MFB035,Braking,13.0536,14.6301
LbvSWE7lg9drt60TYofB,9/12/2023,MFB035,Braking,0.1325,3.1684
yrsUu5Siq4HZaZvQQzju,9/12/2023,MFB035,Braking,1.9466,4.0358
5SPw1MCbVcWUjAj3vNXE,8/29/2023,MFB035,Braking,4.3173,1.1451
TAO0hYcY9iQpvhrYoeJ6,8/29/2023,MFB035,Braking,-1.4737,-4.82
OfIjTJ6DRc9d7BwNxOuE,8/29/2023,MFB035,Braking,0.0645,0.9712
COIQoNgcvTHNUruEWXbE,10/3/2023,MFB036,Braking,13.2053,14.6488
EDIvCtWbW9a3mzghZMrI,10/3/2023,MFB036,Braking,11.7179,12.2557
4BCzgZbQJQq1fDbfnRLy,9/26/2023,MFB036,Braking,7.6446,10.1987
PB4iv4NJVRTXQRTxFWZy,9/26/2023,MFB036,Braking,-1.324,2.2035
h9h3Z1Bk3BcvJK1MJFd7,9/19/2023,MFB036,Braking,11.761,6.0932
MoMTBjLJql01VndBZmXw,9/19/2023,MFB036,Braking,9.4148,12.8423
vRbQgb7HUGgtZpZsLXyS,10/17/2023,MFB037,Braking,-1.295,2.6217
rMZQ5KJyHynDr4dtH4Tm,10/17/2023,MFB037,Braking,5.175,5.4249
kMnIoD1bnwnehJFABoni,10/10/2023,MFB037,Braking,2.7244,2.1988
25N3NzlI516OEja8duN7,10/10/2023,MFB037,Braking,-3.0493,-3.4277
cmCJFO0zG0QcMguhhXGr,10/3/2023,MFB037,Braking,0.9986,3.1024
H8bQPeSpkLu0DJHItrnL,10/3/2023,MFB037,Braking,-10.8911,-0.376
2UPOfm4pI188kHh4nh2R,9/26/2023,MFB037,Braking,-1.8786,3.6918
rJuuwbbvnZTKFmRjDXDF,9/26/2023,MFB037,Braking,4.0909,7.5565
L1P7pi9a289t7WhypnuK,9/19/2023,MFB037,Braking,-1.0487,2.5377
bhb2bdCXI8jeeno3v3zf,9/19/2023,MFB037,Braking,-5.6047,-1.7491
R3Wdbr4DzUcXbrqwCs7N,8/29/2023,MFB037,Braking,-2.583,-1.7369
6dbNODjf8vXjHsjwrifl,8/29/2023,MFB037,Braking,-4.7559,0.4776
9ObqbyqQ1EVHuB9Z72pB,8/29/2023,MFB037,Braking,-3.0454,4.3561
TfJg0Z4Y1DG5TDArK4zP,10/10/2023,MFB038,Braking,12.1641,16.2256
zobUKyZeeJN9b4G2DWfI,10/10/2023,MFB038,Braking,9.0909,15.7648
ge2cpMtHxYjf6LdXX9Ru,10/3/2023,MFB038,Braking,10.3111,15.3064
nKSvZ0cP7zRpGhfPHnll,10/3/2023,MFB038,Braking,9.9552,13.2329
UTqJTaHrQ8pgUnzZqakx,9/26/2023,MFB038,Braking,8.6281,17.311
bzFitIhcWCww4b9jb1vM,9/26/2023,MFB038,Braking,6.6364,13.4946
d0A1f88zsLz3Ymq18sHl,9/19/2023,MFB038,Braking,1.0517,6.2032
dMM8fBv8HOY2QEoP4uYL,9/19/2023,MFB038,Braking,3.2318,5.8405
t2do0bz5JAFiwbLeLjac,9/12/2023,MFB038,Braking,6.8662,9.7802
fPasHNQf8f6fyRHHQ9da,9/12/2023,MFB038,Braking,10.4207,14.7815
vn7HzAVP1JZj8Dtuj0yB,8/29/2023,MFB038,Braking,5.0676,7.8607
UBKtqxdRnxu4P7kzSw9D,8/29/2023,MFB038,Braking,7.7257,10.5749
qTZDnPZFuJiUlgAPSfe2,8/29/2023,MFB038,Braking,5.6829,10.4542
QESI18oDFuzMBk5GWdwY,10/17/2023,MFB039,Braking,-3.3718,-8.0486
ELxPnzejUcoBccNbURur,10/17/2023,MFB039,Braking,-2.2549,-8.3953
KmCDzASI4HwpeYEA5kio,10/10/2023,MFB039,Braking,-1.5794,-7.3349
bLbIzYUDWuuSl8abQYlS,10/10/2023,MFB039,Braking,-2.964,-6.7632
52IsNA7y3AQKURaAgLZr,9/26/2023,MFB039,Braking,-7.0568,-10.114
FPGW2j6H6al5ZnLeqvg6,9/26/2023,MFB039,Braking,-2.9448,-8.987
idCI80BiobWlFtDA29mY,9/12/2023,MFB039,Braking,-3.5604,-1.726
04y6nGaonStkzAdjFstM,9/12/2023,MFB039,Braking,-0.3064,-5.636
QuJScRgw7YDed1Q7k3wM,8/29/2023,MFB039,Braking,-3.9505,-4.5433
LjSKKqabVPLlStZsYujq,8/29/2023,MFB039,Braking,-11.8747,-10.6183
1GEmJyBzeJSHLjzpZnyB,8/29/2023,MFB039,Braking,-8.3246,-10.0987
TkZExF5oDgtXROahPoz1,10/17/2023,MFB040,Braking,-2.5381,0.1817
K8mnaakVfgtppECxokxG,10/17/2023,MFB040,Braking,-5.5789,-8.0645
uBihhc4AYp97TM2CiQNs,10/10/2023,MFB040,Braking,-2.5577,4.6074
LRWhtUqIoGKgCgz8IhYE,10/10/2023,MFB040,Braking,1.2658,6.5707
b3ZzgRyDrDVDq1VUuDkO,10/3/2023,MFB040,Braking,-1.3889,6.6665
YLwwKTUyVOB2m8AGX05t,10/3/2023,MFB040,Braking,-1.0342,1.4393
OAvI9yFy6fZwORpBTORA,9/26/2023,MFB040,Braking,4.2146,4.127
72zR2sWVsjuWxuygTyKi,9/26/2023,MFB040,Braking,3.4031,6.9309
b6hjVw1tI14QlEmccaTV,9/19/2023,MFB040,Braking,3.6215,2.5062
9F2EexszXZpdIJxGKWl6,9/19/2023,MFB040,Braking,-4.2059,-0.9116
bwI3YS3CvTrJUTEp68TJ,9/12/2023,MFB040,Braking,-5.3842,-4.3386
eECDy2g3NdKkPOsSlVnu,9/12/2023,MFB040,Braking,-4.4872,-0.1651
cnV2uPi6mVIJ6LFqpIWp,8/29/2023,MFB040,Braking,-3.2294,-0.6434
5KODpN6jysLj9rdSsgBL,8/29/2023,MFB040,Braking,0.1791,-1.1114
9pkm4vxd5PYwUumSlQpt,8/29/2023,MFB040,Braking,1.719,4.828
qZ98xiqDllvPUJaiNM04,10/17/2023,MFB041,Braking,-9.2583,-10.2034
g31tcCkbTUzvJD3KdPPj,10/17/2023,MFB041,Braking,-5.3711,-4.876
hcfQyMl2I6F9xT2L16Vh,10/10/2023,MFB041,Braking,-5.6548,-11.2795
5W6LfDqIPjvgbKelcqKS,10/10/2023,MFB041,Braking,-11.4931,-12.9777
nnYb5T63oQhrIBBS2O1S,10/3/2023,MFB041,Braking,-5.606,-6.7144
5vQJyXy5D45bMVwWTeOV,10/3/2023,MFB041,Braking,-5.7432,-6.8782
EWIJPSvmMMCqlN1V7IFg,9/26/2023,MFB041,Braking,-6.3405,-11.8485
Eai68bBpNVX731noTQjU,9/26/2023,MFB041,Braking,-10.9066,-11.8757
5nRMXTnYQDNDa4OKDZQ8,9/19/2023,MFB041,Braking,-9.1097,-12.7659
t8IWHsZcTJ1Y7ArNVu32,9/19/2023,MFB041,Braking,-6.2532,-7.2475
1MkzRZ3yIPbtd0kUqhlE,9/12/2023,MFB041,Braking,-13.5281,-15.7619
SL2S2PN9oxIcfMM3POW0,9/12/2023,MFB041,Braking,-8.6062,-9.4867
uRXKGTvza9AYQcYvWrqD,8/29/2023,MFB041,Braking,-6.4959,-13.6904
P6qFDcxVYZmfkRdbBgB2,8/29/2023,MFB041,Braking,-6.2087,-7.9673
WoO1tD1rDCTzQgA0yj0P,8/29/2023,MFB041,Braking,-9.3407,-14.8291
DhAfg2NjBJUIBJe86Mnk,10/17/2023,MFB042,Braking,-2.9478,-0.9922
iKcuYHIXSwAZYSvaLPkT,10/17/2023,MFB042,Braking,-6.6888,-7.6556
GA5iDmeu8gtjLn0X4ghj,10/3/2023,MFB042,Braking,-7.6246,-13.9774
BEXzyTUP8YKGFtNkhYqj,10/3/2023,MFB042,Braking,-8.1203,-8.9559
7KDZ2hWh1sNp1zRxbfsh,9/26/2023,MFB042,Braking,-5.4809,-4.458
VNjibbUtVceJPjzOp672,9/26/2023,MFB042,Braking,-9.1791,-10.2024
ZHWFqvTfsIhfuxRe3wOs,9/12/2023,MFB042,Braking,-4.5328,0.3403
Snaj4jTUf3E8wYEBRR9u,9/12/2023,MFB042,Braking,-3.5445,-8.1224
vXEzG2n5Cq2Za5oPl3G0,8/29/2023,MFB042,Braking,-2.1523,-0.3731
4djr5Nf8GPmR2SmWNrjh,8/29/2023,MFB042,Braking,-5.1241,-8.6635
RMZKCafNwGkR3avIhWZp,8/29/2023,MFB042,Braking,1.5726,1.3935
LIAXPxDt88l2WCGqid2W,10/17/2023,MFB043,Braking,-14.517,-6.6907
l55IlEt6hsdLUvXZyimX,10/17/2023,MFB043,Braking,-13.2167,-5.6359
Ww6CABytZoagXkXkG8Gb,10/10/2023,MFB043,Braking,-9.9715,-7.1197
xeGZkfG3qJE9WHSJ7O2F,10/10/2023,MFB043,Braking,-16.6992,-12.5302
N3WIeCRdZ0O886j2UHw4,10/3/2023,MFB043,Braking,-5.2767,-3.6286
QPC6cqsq2mHrx9Zd13aw,10/3/2023,MFB043,Braking,-8.6093,-5.0652
e7DJ7BquwWnfLTdwJqDb,9/26/2023,MFB043,Braking,-2.2122,-1.4759
h7Vfr9B9GHqZIlcDldPx,9/26/2023,MFB043,Braking,-7.1702,-6.5486
ICsjVOJ3DmMFTXJuxFeV,8/29/2023,MFB043,Braking,-10.3774,-11.3418
X5f75eZ4kUn9ThSldcwq,8/29/2023,MFB043,Braking,-8.4262,-8.4706
0UU5VQytGwitoIWV1nwa,8/29/2023,MFB043,Braking,-5.0,-1.5978
SYPq6pOPkxa58UMNkwCu,10/17/2023,MFB044,Braking,-0.0925,-4.5655
39rIc6vRb3yIIyhullMZ,10/17/2023,MFB044,Braking,7.0288,2.8691
hFOij4zauNIRC4gApLdq,10/10/2023,MFB044,Braking,5.0801,1.0418
u0Dm0kzUCFUXPHuLctvt,10/10/2023,MFB044,Braking,10.9896,13.2601
IdUsIg6uSAu02XFivTgH,10/3/2023,MFB044,Braking,11.8693,6.4501
xWgCkuWD1eRJWJh3Gpzf,10/3/2023,MFB044,Braking,9.6582,4.267
L2o9DUDu7ZXsrmO4IEja,9/26/2023,MFB044,Braking,8.8573,9.0405
8xLN3XAq2umm6zFW0lxU,9/26/2023,MFB044,Braking,5.8537,1.1615
6uwe5U6SvXnzJgoLA1U6,9/19/2023,MFB044,Braking,0.1881,0.4495
GsJbO4MjS4AWr805M4He,9/19/2023,MFB044,Braking,8.2375,1.0294
2XKO6XKxKKVtzgnFL6LJ,9/12/2023,MFB044,Braking,3.6441,4.5909
O7lbLS34KQffB7GykitQ,9/12/2023,MFB044,Braking,2.9557,3.903
Spzq70d7dUZn2Q24zv7L,8/29/2023,MFB044,Braking,9.8039,9.5137
0weUamrbfASnYLx6m1rT,8/29/2023,MFB044,Braking,0.5464,4.8128
o8CwZOgKYcKtJBwWdjSF,8/29/2023,MFB044,Braking,1.1179,-0.0934
x1UbmDdea1C7D38xZPGU,10/17/2023,MFB045,Braking,2.4291,8.4464
DjAitHJULZrJRfA4sLB5,10/17/2023,MFB045,Braking,-1.4413,1.1406
YuappyKGE9kuhx6QbXeY,10/10/2023,MFB045,Braking,-1.616,0.6325
LBXyFHCtCMM1gIxgAAJS,10/10/2023,MFB045,Braking,-1.8207,4.2682
